S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
25.5,25.56,24.88,25.81,155,237,71,55,1.87,0.56,0.23,0.14,500,1.99615384615,1,1,2
25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.04,0.05,0.1,355,0.0,0,0,0
25.63,25.38,25.13,25.94,123,37,67,49,0.62,0.22,0.2,0.13,375,0.288461538462,0,0,1
25.44,25.44,25.31,26.19,1,2,10,7,0.08,0.06,0.06,0.1,350,0.0,0,0,0
25.63,25.38,25.19,26.06,123,38,68,49,0.27,0.11,0.12,0.07,375,0.276923076923,0,0,1
25.81,26.0,25.63,25.81,0,0,0,0,0.08,0.06,0.06,0.09,795,-2.00769230769,0,0,0
25.56,25.88,25.38,25.63,10,13,56,35,0.45,0.45,0.1,0.16,370,1.15384615385,0,0,3
25.06,25.06,24.56,25.13,5,5,28,19,0.08,0.06,0.07,0.1,350,0.0,0,0,0
25.25,25.25,24.81,25.38,0,0,0,0,0.07,0.04,0.06,0.1,345,0.0,0,0,0
25.44,25.44,25.06,25.81,0,0,0,0,0.07,0.05,0.07,0.06,385,0.0,0,0,0
26.19,25.81,25.69,26.31,118,23,188,10,0.4,0.07,0.08,0.07,720,2.5,0,1,2
25.19,25.19,24.63,25.44,0,0,0,0,0.06,0.05,0.06,0.06,360,-0.0769230769231,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0269230769231,0,0,0
26.13,27.13,25.94,26.31,164,254,276,70,0.16,0.12,0.58,0.11,905,1.63076923077,1,1,3
25.0,25.06,24.56,25.31,7,7,36,24,0.08,0.04,0.07,0.1,355,-0.138461538462,0,0,0
25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.08,390,-0.261538461538,0,0,0
25.5,25.5,25.06,25.88,0,0,0,0,0.06,0.04,0.06,0.06,390,0.0,0,0,0
25.19,25.25,24.69,25.5,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
25.63,25.63,25.25,25.75,0,0,0,0,0.07,0.06,0.06,0.06,520,-1.96923076923,0,0,0
25.88,26.13,25.75,25.94,149,239,185,25,0.13,0.08,0.09,0.08,785,1.60769230769,1,0,3
25.25,25.31,24.81,25.63,0,0,0,0,0.08,0.06,0.06,0.06,365,-0.05,0,0,0
25.25,25.31,24.94,25.38,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
25.19,25.19,24.94,25.81,14,16,65,46,0.08,0.06,0.07,0.06,360,0.103846153846,0,0,0
25.31,25.31,24.94,25.44,0,0,0,0,0.07,0.05,0.05,0.09,345,-0.226923076923,0,0,0
25.38,25.38,25.0,25.63,0,0,0,0,0.07,0.06,0.06,0.06,370,-0.288461538462,0,0,0
25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.05,0.09,370,-0.257692307692,0,0,0
25.13,25.13,24.5,25.44,5,5,28,19,0.07,0.05,0.06,0.07,360,0.0,0,0,0
25.31,25.31,25.19,26.0,17,20,75,54,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.81,26.06,25.69,25.81,5,5,29,17,0.09,0.19,0.07,0.09,650,2.78461538462,1,1,3
25.06,25.0,24.56,25.38,6,6,31,21,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.06,0.04,0.05,0.08,345,0.0,0,0,0
25.69,26.38,25.56,25.75,9,8,33,29,0.1,0.05,0.09,0.09,445,2.54230769231,0,0,3
25.13,25.13,24.56,25.19,0,0,0,0,0.08,0.04,0.06,0.09,345,0.0,0,0,0
25.13,25.13,24.63,25.25,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
26.0,26.19,25.75,25.94,142,227,5,6,0.75,0.43,0.2,0.2,840,-0.673076923077,1,1,2
25.19,25.19,24.63,25.38,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.08,375,-0.146153846154,0,0,0
25.19,25.25,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.05,360,-0.00769230769231,0,0,0
26.25,26.31,25.88,26.38,150,234,185,10,0.19,0.69,0.31,0.18,980,1.94230769231,0,0,3
25.44,25.44,25.19,26.0,0,0,0,0,0.07,0.04,0.06,0.1,350,-0.161538461538,0,0,0
25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.06,0.07,0.1,355,0.0,0,0,0
25.13,25.13,24.5,25.44,5,5,25,17,0.06,0.05,0.05,0.06,360,0.0,0,0,0
26.13,26.0,25.75,26.19,0,0,0,0,0.07,0.05,0.06,0.06,990,-1.48846153846,0,0,0
25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.06,0.09,635,-1.35384615385,0,0,0
25.81,26.81,25.5,26.31,10,11,57,41,0.07,0.06,0.06,0.07,465,-2.28846153846,0,0,0
25.25,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.06,0.08,345,0.0,0,0,0
26.19,25.75,25.81,26.31,115,24,178,10,2.07,2.14,3.65,1.7,755,1.18846153846,0,1,2
25.13,25.06,24.63,25.44,8,8,40,26,0.09,0.05,0.06,0.06,360,-0.0269230769231,0,0,0
25.31,25.25,25.0,25.81,123,37,68,49,0.08,0.06,0.07,0.06,360,0.0923076923077,0,0,1
25.31,25.31,25.19,25.94,17,20,74,53,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.31,25.31,25.13,25.88,17,20,71,51,0.08,0.06,0.07,0.1,355,0.0,0,0,0
25.13,25.19,24.56,25.44,0,0,0,0,0.08,0.04,0.07,0.07,360,0.130769230769,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.06,0.05,0.06,0.06,360,-0.0538461538462,0,0,0
25.31,25.31,25.19,26.0,17,20,74,53,0.08,0.05,0.07,0.1,355,0.0,0,0,0
25.63,25.69,25.31,25.75,0,0,0,0,0.07,0.14,0.06,0.09,620,-1.37307692308,0,0,0
25.06,25.06,24.5,25.19,0,0,0,0,0.08,0.05,0.07,0.05,355,0.0115384615385,0,0,0
26.0,26.81,25.5,26.38,119,23,33,24,0.08,0.06,0.07,0.07,480,1.18461538462,0,0,1
25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.11,355,0.0,0,0,0
26.25,26.63,25.94,26.44,150,236,180,10,0.86,0.62,1.87,0.51,1095,2.18076923077,0,1,3
25.31,25.38,24.81,25.63,0,0,0,0,0.06,0.04,0.06,0.06,360,0.0307692307692,0,0,0
25.25,25.25,24.81,25.31,0,0,0,0,0.08,0.05,0.05,0.08,345,0.0,0,0,0
25.38,25.38,24.88,25.75,157,241,68,53,2.79,0.41,0.2,0.24,450,0.623076923077,1,0,2
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.88,25.81,25.5,26.0,0,0,0,0,0.07,0.05,0.06,0.07,790,-1.89615384615,0,0,0
25.19,25.19,24.69,25.31,0,0,0,0,0.08,0.04,0.06,0.08,345,0.0,0,0,0
25.13,25.06,24.56,25.19,0,0,0,0,0.07,0.04,0.06,0.09,345,0.0,0,0,0
25.75,28.44,25.31,26.06,159,247,224,64,2.62,0.82,2.15,0.43,660,0.492307692308,1,1,3
26.06,27.25,25.94,26.31,165,254,275,70,0.09,0.21,0.52,0.1,880,1.04230769231,0,1,3
26.06,27.56,25.88,26.19,165,254,274,73,0.51,0.5,1.32,0.42,875,1.46923076923,1,1,2
25.44,25.44,25.38,26.13,4,5,24,17,0.08,0.05,0.06,0.09,355,0.115384615385,0,0,0
25.13,25.13,24.5,25.44,0,0,4,3,0.06,0.05,0.06,0.05,355,-0.107692307692,0,0,0
26.19,26.13,25.94,26.31,0,0,0,0,0.07,0.05,0.07,0.06,1030,0.161538461538,0,0,0
25.13,25.13,24.81,25.75,12,14,54,39,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.81,26.0,25.69,25.88,5,5,28,18,0.09,0.08,0.63,0.11,635,2.81153846154,1,1,3
25.44,25.44,25.38,26.13,11,14,55,40,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.38,25.38,24.94,25.69,0,0,0,0,0.07,0.05,0.07,0.06,375,0.0,0,0,0
25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0,0
25.19,25.25,24.75,25.31,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
25.38,25.44,25.44,26.06,9,10,45,33,0.08,0.06,0.06,0.09,355,0.0,0,0,0
25.25,25.25,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0307692307692,0,0,0
26.06,25.75,25.56,26.38,119,29,50,29,0.43,0.12,0.14,0.33,600,0.334615384615,0,0,1
25.31,25.31,24.81,25.69,0,0,0,0,0.08,0.05,0.07,0.05,370,-0.0384615384615,0,0,0
25.44,25.5,25.44,26.13,6,7,35,24,0.08,0.05,0.06,0.1,350,-0.0307692307692,0,0,0
25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.09,375,-0.146153846154,0,0,0
26.0,27.75,25.81,26.25,164,251,267,70,0.07,0.05,0.07,0.09,875,1.31923076923,0,1,3
25.44,25.38,24.94,25.63,0,0,0,0,0.07,0.04,0.06,0.05,370,0.0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.0,25.06,24.56,25.44,7,8,37,25,0.08,0.05,0.06,0.1,355,0.0,0,0,0
26.13,27.13,25.5,26.38,160,247,76,57,0.96,1.87,0.44,0.39,635,1.19230769231,0,0,2
26.19,25.75,25.81,26.31,114,24,177,10,0.8,1.11,2.64,0.7,770,1.31153846154,1,1,2
25.13,25.13,24.81,25.81,12,13,54,38,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.25,25.25,24.69,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.13,25.13,24.5,25.44,0,0,0,0,0.06,0.05,0.06,0.06,355,0.0846153846154,0,0,0
25.19,25.19,24.69,25.31,0,0,0,0,0.08,0.05,0.05,0.08,345,0.0,0,0,0
25.31,25.38,24.88,25.81,0,0,0,0,0.07,0.06,0.07,0.1,355,0.0,0,0,0
25.25,25.25,24.75,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.07,0.04,0.06,0.09,345,0.0,0,0,0
25.38,25.44,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.06,0.09,525,-2.38846153846,0,0,0
25.13,25.13,24.5,25.44,0,0,2,2,0.06,0.06,0.06,0.06,355,0.0230769230769,0,0,0
26.13,26.44,25.81,26.31,0,0,0,0,0.07,0.05,0.06,0.06,1105,-4.53846153846,0,0,0
25.31,25.38,25.0,25.5,0,0,0,0,0.07,0.04,0.05,0.09,360,-0.0461538461538,0,0,0
25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
25.63,25.69,25.31,25.75,0,0,0,0,0.07,0.05,0.05,0.08,610,-1.33846153846,0,0,0
25.44,25.44,25.13,25.56,0,0,0,0,0.07,0.05,0.06,0.08,375,-0.111538461538,0,0,0
25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.09,370,-0.0846153846154,0,0,0
25.5,25.44,25.13,25.63,0,0,0,0,0.07,0.04,0.06,0.09,385,0.0,0,0,0
25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.05,0.06,0.08,345,0.0,0,0,0
26.38,28.06,26.13,26.5,142,226,171,10,1.26,1.31,0.8,0.34,1220,0.415384615385,0,1,3
26.06,25.75,25.56,26.31,118,28,50,28,0.09,0.05,0.06,0.06,605,0.376923076923,0,0,1
25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.44,25.44,25.25,26.13,0,0,5,4,0.1,0.05,0.07,0.1,350,0.0,0,0,0
25.81,25.88,25.69,26.31,13,15,78,48,0.07,0.05,0.07,0.06,600,-3.68076923077,0,0,0
25.75,26.81,25.5,26.25,10,11,57,41,0.07,0.06,0.06,0.07,460,-2.24615384615,0,0,0
25.44,25.5,25.06,25.81,0,0,0,0,0.06,0.05,0.06,0.06,385,-0.0461538461538,0,0,0
25.63,27.44,25.06,25.94,157,244,76,59,0.07,0.05,0.05,0.06,610,1.06538461538,0,0,2
25.19,25.13,24.63,25.25,0,0,0,0,0.08,0.05,0.06,0.08,345,0.0,0,0,0
26.06,25.75,25.56,26.31,118,29,51,30,0.08,0.05,0.18,0.06,605,0.230769230769,1,0,1
25.38,25.44,24.94,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,-1.23168185923e-17,0,0,0
25.94,26.94,25.56,26.25,14,15,72,53,0.07,0.06,0.06,0.06,590,-2.06153846154,0,0,0
25.13,25.13,24.56,25.44,5,5,29,20,0.06,0.06,0.05,0.06,360,0.0,0,0,0
25.44,25.44,25.31,26.19,1,1,9,6,0.08,0.06,0.07,0.09,350,0.0,0,0,0
25.13,25.13,24.63,25.38,6,6,32,21,0.08,0.05,0.06,0.09,350,0.0,0,0,0
25.94,26.25,25.81,26.0,142,228,5,7,0.4,0.66,0.19,0.13,830,-0.161538461538,0,0,2
25.5,25.44,25.13,25.63,0,0,0,0,0.08,0.05,0.06,0.09,385,-0.3,0,0,0
25.81,25.75,25.38,26.06,0,0,0,0,0.07,0.04,0.07,0.06,710,-2.06538461538,0,0,0
25.19,25.19,25.0,25.81,14,16,65,46,0.08,0.06,0.06,0.06,360,9.237613944200001e-18,0,0,0
25.38,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.07,365,0.0,0,0,0
25.19,25.19,24.75,25.31,0,0,0,0,0.07,0.05,0.06,0.08,345,0.0,0,0,0
26.25,26.31,25.94,26.38,113,19,178,7,0.11,0.28,0.22,0.2,1035,-1.44615384615,0,0,2
25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.06,25.06,24.63,25.44,7,8,38,25,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.13,25.13,24.69,25.31,6,6,33,22,0.08,0.06,0.06,0.1,350,0.0,0,0,0
26.13,25.75,25.75,26.25,117,26,190,20,0.15,0.05,0.06,0.06,655,1.01538461538,0,0,2
25.38,25.38,24.94,25.88,0,0,0,0,0.07,0.06,0.06,0.09,355,0.0,0,0,0
25.25,25.25,24.69,25.5,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
26.25,26.06,25.81,26.31,150,237,187,11,1.53,0.75,3.66,0.96,780,2.22692307692,1,0,3
25.31,25.31,24.88,25.69,0,0,0,0,0.06,0.05,0.06,0.05,370,0.0,0,0,0
25.44,25.44,25.25,26.13,0,0,4,3,0.08,0.04,0.07,0.1,350,0.0,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.08,0.04,0.06,0.09,355,0.0,0,0,0
25.13,25.19,24.69,25.31,0,0,0,0,0.08,0.04,0.05,0.08,345,0.0,0,0,0
25.06,25.06,24.56,25.13,2,2,11,7,0.08,0.04,0.06,0.08,345,0.0,0,0,0
25.06,25.0,24.44,25.31,1,1,8,5,0.08,0.05,0.06,0.06,355,0.0,0,0,0
25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.05,0.06,365,-0.0153846153846,0,0,0
25.06,25.13,24.56,25.19,0,0,0,0,0.08,0.04,0.05,0.09,345,0.0,0,0,0
26.25,26.25,25.94,26.31,114,19,179,7,0.46,0.09,0.14,0.07,1035,0.253846153846,0,0,2
25.19,25.19,24.63,25.56,0,0,0,0,0.08,0.05,0.07,0.07,360,0.0,0,0,0
25.69,25.69,25.31,25.94,0,0,0,0,0.08,0.05,0.06,0.05,650,-2.27692307692,0,0,0
25.63,27.38,25.06,25.94,157,244,76,59,0.86,0.06,0.29,0.17,595,1.24615384615,0,0,2
25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.05,365,0.0,0,0,0
25.38,25.44,24.88,25.81,0,0,0,0,0.12,0.1,0.12,0.06,365,0.0,0,0,0
25.38,25.38,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.219230769231,0,0,0
25.44,25.44,25.06,25.88,0,0,0,0,0.07,0.06,0.07,0.1,355,-0.0115384615385,0,0,0
26.25,26.13,25.94,26.25,115,19,182,7,1.19,0.29,1.09,0.35,1015,-1.22307692308,1,1,2
25.44,25.44,25.25,26.19,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0,0,0,0
25.5,25.5,25.06,25.81,0,0,0,0,0.06,0.05,0.06,0.06,390,-0.0807692307692,0,0,0
25.69,25.63,25.25,25.81,0,0,0,0,0.07,0.06,0.05,0.06,560,-2.21538461538,0,0,0
25.88,25.81,25.56,26.06,0,0,0,0,0.11,0.05,0.06,0.07,830,-1.58846153846,0,0,0
25.81,25.81,25.44,26.06,0,0,0,0,0.07,0.04,0.07,0.05,755,-2.26923076923,0,0,0
25.13,25.13,24.5,25.44,0,0,0,0,0.07,0.05,0.06,0.06,360,0.107692307692,0,0,0
25.38,25.38,25.25,26.06,19,23,80,59,0.07,0.06,0.11,0.1,355,0.0,0,0,0
25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.06,0.07,0.06,375,0.0,0,0,0
25.13,25.19,24.63,25.25,0,0,0,0,0.08,0.05,0.05,0.08,345,0.0,0,0,0
25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.07,360,0.0,0,0,0
25.06,25.13,24.56,25.38,3,4,19,13,0.07,0.05,0.07,0.06,355,0.0346153846154,0,0,0
25.75,26.13,25.63,25.81,7,7,38,25,0.08,0.57,0.08,0.08,485,2.31538461538,1,1,3
25.5,25.5,25.0,25.75,0,0,0,0,0.07,0.04,0.08,0.07,385,-0.184615384615,0,0,0
25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
26.25,26.31,25.94,26.38,150,234,185,10,0.28,0.47,0.49,0.11,990,2.03076923077,1,1,3
25.44,25.44,24.94,25.81,0,0,0,0,0.07,0.05,0.07,0.07,370,-0.0653846153846,0,0,0
25.06,25.0,24.44,25.44,3,3,15,10,0.08,0.05,0.05,0.06,355,0.0346153846154,0,0,0
25.06,25.06,24.44,25.38,0,0,5,3,0.08,0.05,0.07,0.06,355,0.0,0,0,0
25.31,25.31,24.94,25.44,0,0,0,0,0.07,0.05,0.06,0.09,345,0.0,0,0,0
25.75,26.06,25.69,25.81,6,6,37,23,0.11,0.12,0.17,0.14,545,2.89615384615,0,0,3
25.13,25.19,24.56,25.44,0,0,0,0,0.06,0.05,0.05,0.05,355,-0.134615384615,0,0,0
25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0
25.25,25.31,24.94,25.44,0,0,0,0,0.07,0.05,0.05,0.09,345,0.0,0,0,0
25.0,25.0,24.5,25.38,3,4,18,13,0.08,0.05,0.06,0.06,355,-0.00769230769231,0,0,0
26.19,25.81,25.81,26.31,114,24,176,9,0.29,0.23,1.02,0.18,805,2.09615384615,1,1,2
25.25,25.31,24.69,25.63,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.06,25.06,24.44,25.13,0,0,0,0,0.08,0.05,0.05,0.06,355,-0.0884615384615,0,0,0
25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.04,0.06,0.05,370,0.0,0,0,0
25.31,25.31,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,0.0,0,0,0
25.06,25.13,24.75,25.63,10,10,47,32,0.08,0.05,0.07,0.06,355,0.0923076923077,0,0,0
25.25,25.25,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
26.06,26.81,25.5,26.31,117,21,25,18,0.12,0.11,0.06,0.06,530,1.25384615385,0,0,1
25.88,25.75,25.25,26.19,159,248,75,54,0.64,0.1,0.08,0.23,420,1.28846153846,1,0,2
25.44,25.44,25.38,26.13,5,6,29,21,0.08,0.05,0.06,0.09,350,0.0538461538462,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0,0,0,0
25.69,26.44,25.56,25.75,9,8,50,30,0.19,1.87,0.2,0.13,425,2.38076923077,1,1,3
25.13,25.19,24.63,25.25,0,0,0,0,0.08,0.04,0.06,0.09,345,0.0,0,0,0
25.81,26.81,25.56,26.31,10,11,56,41,0.14,0.13,0.17,0.06,485,-1.86153846154,0,0,0
25.69,25.63,25.25,25.81,0,0,0,0,0.06,0.05,0.06,0.07,540,-2.18076923077,0,0,0
25.31,25.38,24.94,25.38,0,0,0,0,0.07,0.05,0.05,0.08,350,-0.0346153846154,0,0,0
25.06,25.06,24.56,25.06,5,5,25,17,0.07,0.06,0.06,0.1,350,0.0,0,0,0
26.25,25.94,25.88,26.31,150,238,180,11,0.08,0.05,0.15,0.07,860,1.25384615385,0,1,3
25.25,25.25,25.06,25.88,17,20,75,53,0.08,0.05,0.06,0.09,355,0.0,0,0,0
25.06,25.06,24.5,25.19,0,0,4,3,0.08,0.04,0.05,0.08,345,0.0,0,0,0
26.25,25.94,25.88,26.38,150,239,180,11,0.1,0.06,0.08,0.08,850,0.938461538462,0,1,3
25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.04,0.05,0.09,390,-1.42307692308,0,0,0
26.06,25.81,25.63,26.31,119,32,62,40,0.22,0.06,0.06,0.06,575,-0.130769230769,0,0,1
26.25,26.13,25.94,26.31,115,19,180,7,0.76,1.13,3.13,0.66,1005,-0.738461538462,1,1,2
25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
25.06,25.06,24.5,25.38,5,6,31,21,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.06,0.04,0.05,0.09,345,0.0,0,0,0
26.19,27.25,26.06,26.38,164,254,273,73,0.72,0.59,1.7,0.1,965,1.70384615385,1,1,3
25.44,25.44,25.19,26.0,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0269230769231,0,0,0
25.19,25.13,24.81,25.75,10,12,51,35,0.09,0.05,0.08,0.06,360,0.103846153846,0,0,0
25.81,25.69,25.44,26.0,0,0,0,0,0.07,0.05,0.06,0.07,710,-2.01153846154,0,0,0
25.5,25.5,25.0,25.63,0,0,0,0,0.06,0.05,0.05,0.06,380,0.0,0,0,0
25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.04,0.06,0.06,365,0.0,0,0,0
25.13,25.19,24.56,25.44,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.25,25.25,24.69,25.63,0,0,0,0,0.07,0.05,0.05,0.06,365,-0.0384615384615,0,0,0
26.19,25.75,25.81,26.38,114,24,177,10,0.11,0.05,0.06,0.07,760,1.17307692308,0,1,2
25.44,25.5,25.0,25.75,0,0,0,0,0.06,0.05,0.06,0.06,385,-0.280769230769,0,0,0
25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.05,0.1,355,0.0,0,0,0
26.13,25.81,25.63,26.38,118,24,193,14,1.07,0.86,2.37,0.66,610,1.75,1,1,2
25.81,26.06,25.75,25.81,4,4,29,16,0.1,0.07,0.12,0.1,675,3.40384615385,0,1,3
25.88,25.75,25.25,26.19,160,249,78,58,0.42,0.73,0.08,0.07,420,1.53076923077,1,1,2
25.06,25.06,24.56,25.13,0,0,5,3,0.09,0.05,0.05,0.08,345,0.0,0,0,0
25.56,25.56,25.06,25.63,0,0,0,0,0.07,0.05,0.06,0.06,385,-0.284615384615,0,0,0
25.25,25.25,24.88,25.31,0,0,0,0,0.08,0.05,0.05,0.09,345,0.0,0,0,0
25.19,25.19,24.88,25.81,13,15,61,44,0.11,0.05,0.09,0.06,355,-0.119230769231,0,0,0
25.56,25.56,25.19,25.63,0,0,0,0,0.13,0.14,0.05,0.09,460,-0.973076923077,0,0,0
25.19,25.19,24.69,25.5,0,0,0,0,0.07,0.04,0.05,0.09,355,0.0,0,0,0
25.06,25.13,24.69,25.56,8,9,42,29,0.12,0.07,0.07,0.06,355,-0.0692307692308,0,0,0
25.19,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.38,25.38,25.19,26.0,16,20,71,51,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.19,25.19,24.63,25.44,0,0,0,0,0.08,0.05,0.05,0.05,360,0.0,0,0,0
25.94,27.75,25.69,26.19,163,251,266,70,0.5,0.69,2.49,0.38,850,1.88846153846,1,1,3
25.13,25.13,24.81,25.69,10,12,51,35,0.08,0.05,0.06,0.05,360,0.142307692308,0,0,0
25.38,25.44,25.06,25.88,0,0,0,0,0.09,0.06,0.05,0.09,355,-0.0230769230769,0,0,0
25.13,25.19,24.75,25.19,0,0,0,0,0.07,0.04,0.05,0.09,345,0.0,0,0,0
25.19,25.19,24.69,25.25,0,0,0,0,0.06,0.05,0.05,0.09,345,0.0,0,0,0
25.81,26.06,25.69,25.88,5,7,24,21,0.24,0.12,0.08,0.09,605,3.58076923077,1,1,3
25.63,25.69,25.25,25.88,0,0,0,0,0.07,0.05,0.06,0.07,555,-1.85,0,0,0
25.75,26.06,25.69,25.81,6,7,36,23,0.31,0.47,0.5,0.45,560,3.58846153846,1,1,3
25.44,25.5,25.38,26.13,3,3,16,12,0.07,0.05,0.06,0.1,350,-0.0615384615385,0,0,0
25.44,25.44,25.13,25.94,0,0,0,0,0.07,0.05,0.06,0.1,355,0.119230769231,0,0,0
25.19,25.19,24.88,25.75,13,15,59,42,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.04,0.05,0.08,345,0.0,0,0,0
25.06,25.06,24.56,25.31,6,6,32,21,0.08,0.05,0.06,0.06,360,0.0,0,0,0
25.44,25.44,25.38,26.13,4,4,23,14,0.08,0.06,0.06,0.1,350,-0.134615384615,0,0,0
26.31,26.56,26.0,26.38,148,235,179,10,0.7,0.53,1.98,0.58,905,2.15769230769,1,1,3
25.5,25.44,25.19,25.63,0,0,0,0,0.07,0.04,0.06,0.08,390,-0.742307692308,0,0,0
25.44,25.44,25.19,26.0,0,0,0,0,0.07,0.05,0.06,0.09,350,-0.0538461538462,0,0,0
25.19,25.19,24.88,25.81,12,14,54,39,0.07,0.05,0.07,0.09,355,0.0,0,0,0
25.44,25.5,25.0,25.63,0,0,0,0,0.07,0.05,0.06,0.06,380,-0.134615384615,0,0,0
25.06,25.13,24.69,25.38,8,9,41,28,0.08,0.05,0.07,0.06,355,-0.0384615384615,0,0,0
25.19,25.25,24.81,25.31,0,0,0,0,0.08,0.04,0.06,0.09,345,0.0,0,0,0
25.38,25.31,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
25.25,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0,0
25.94,25.88,25.63,26.13,0,0,0,0,0.07,0.05,0.07,0.07,860,-2.81153846154,0,0,0
25.25,25.31,24.75,25.63,0,0,0,0,0.08,0.04,0.06,0.1,355,0.0,0,0,0
